Test_ID,Date_Time,Load_Percent,Input_Voltage_V,Input_Current_A,Input_Power_kW,Output_Voltage_V,Output_Current_A,Output_Power_kW,Efficiency_Percent,Power_Factor,Temperature_C,Switching_Freq_Hz,Loss_kW,Remarks
E1282,2024-03-21 08:21:00,90,12475,37.6,468.6,483,941.2,451.8,96.41,0.960,88.6,9554,16.82,High load test
E1283,2024-03-21 08:22:00,90,12430,37.6,469.1,485,937.6,450.0,95.95,1.004,89.0,9758,19.02,High load test
E1284,2024-03-21 09:23:00,90,12508,37.6,468.3,483,937.9,450.2,96.12,0.982,95.1,10146,18.16,High load test
E1285,2024-03-21 09:24:00,90,12425,37.6,468.5,478,939.1,450.8,96.22,1.004,90.0,10003,17.69,High load test
E1286,2024-03-21 09:25:00,90,12442,37.6,468.4,477,940.7,451.6,96.41,0.963,92.0,9900,16.83,High load test
E1287,2024-03-21 10:26:00,90,12460,37.7,470.0,477,940.9,451.6,96.10,1.019,90.5,10095,18.34,High load test
E1288,2024-03-21 10:27:00,90,12490,37.5,468.1,478,940.5,451.4,96.44,0.976,89.2,10489,16.64,High load test
E1289,2024-03-21 10:28:00,90,12517,37.6,469.3,484,943.0,452.7,96.44,1.013,94.5,10221,16.69,High load test
E1290,2024-03-21 11:29:00,90,12463,37.5,468.1,483,941.0,451.7,96.49,1.010,93.9,10321,16.45,High load test
E1291,2024-03-21 11:30:00,90,12492,37.6,468.6,484,939.5,451.0,96.24,0.982,93.9,10456,17.60,High load test
E1292,2024-03-21 12:31:00,90,12497,37.6,468.4,480,935.6,449.1,95.88,0.970,90.3,9964,19.29,High load test
E1293,2024-03-21 12:32:00,90,12465,37.7,469.6,481,942.2,452.3,96.30,0.968,95.6,10277,17.40,High load test
E1294,2024-03-21 12:33:00,90,12515,37.6,468.4,480,936.1,449.3,95.92,1.014,94.5,9533,19.12,High load test
E1295,2024-03-21 13:34:00,90,12469,37.7,469.7,476,942.7,452.5,96.34,0.989,88.4,10373,17.21,High load test
E1296,2024-03-21 13:35:00,90,12476,37.6,469.4,475,940.6,451.5,96.19,0.966,95.0,9534,17.88,High load test
E1297,2024-03-21 13:36:00,90,12486,37.6,468.3,477,943.1,452.7,96.67,0.961,92.7,10079,15.58,High load test
E1298,2024-03-21 14:37:00,90,12489,37.6,469.1,485,938.1,450.3,95.99,0.999,94.7,9604,18.82,High load test
E1299,2024-03-21 14:38:00,90,12473,37.6,468.5,478,936.6,449.6,95.96,0.981,94.0,10292,18.90,High load test
E1300,2024-03-21 15:39:00,90,12490,37.6,468.3,484,937.7,450.1,96.11,0.958,94.8,9974,18.23,High load test
E1301,2024-03-21 15:40:00,90,12506,37.7,469.9,480,942.3,452.3,96.26,0.962,92.8,10482,17.57,High load test
E1302,2024-03-21 15:41:00,90,12429,37.6,468.4,477,939.1,450.8,96.23,0.970,92.2,10333,17.64,High load test
E1303,2024-03-21 16:42:00,90,12513,37.5,468.1,476,938.9,450.7,96.27,1.024,95.0,10299,17.46,High load test
E1304,2024-03-21 16:43:00,90,12445,37.6,468.3,484,941.5,451.9,96.52,1.016,90.3,9588,16.32,High load test
E1305,2024-03-21 16:44:00,90,12493,37.7,469.5,476,939.7,451.1,96.07,0.960,91.5,10038,18.47,High load test
E1306,2024-03-21 17:45:00,90,12448,37.7,469.6,480,942.9,452.6,96.39,0.958,90.9,9895,16.97,High load test
E1307,2024-03-21 17:46:00,90,12435,37.6,468.6,479,939.4,450.9,96.21,0.985,88.3,10243,17.74,High load test
E1308,2024-03-21 18:47:00,90,12426,37.6,468.7,477,941.2,451.8,96.39,0.971,90.5,9777,16.90,High load test
E1309,2024-03-21 18:48:00,90,12457,37.7,469.7,479,945.0,453.6,96.58,0.999,94.4,10324,16.05,High load test
E1310,2024-03-21 18:49:00,90,12491,37.6,469.4,484,942.8,452.6,96.42,0.996,90.3,10263,16.79,High load test
E1311,2024-03-21 19:50:00,90,12498,37.7,469.5,483,944.0,453.1,96.51,0.977,95.3,10182,16.40,High load test
E1312,2024-03-21 19:51:00,90,12447,37.6,468.5,478,935.8,449.2,95.88,0.951,89.6,9883,19.28,High load test
E1313,2024-03-21 19:52:00,90,12462,37.6,469.2,482,941.0,451.7,96.26,0.969,95.4,9733,17.56,High load test
E1314,2024-03-21 20:53:00,90,12510,37.5,468.0,479,936.0,449.3,96.00,0.951,90.8,10058,18.73,High load test
E1315,2024-03-21 20:54:00,90,12430,37.5,468.2,484,942.0,452.2,96.59,0.974,88.1,9903,15.99,High load test
E1316,2024-03-21 21:55:00,90,12516,37.7,469.6,480,944.3,453.3,96.53,1.004,90.6,9539,16.31,High load test
E1317,2024-03-21 21:56:00,90,12492,37.6,468.5,475,936.0,449.3,95.90,0.977,88.8,9683,19.22,High load test
E1318,2024-03-21 21:57:00,90,12493,37.6,469.3,482,944.9,453.5,96.63,1.026,91.8,10466,15.80,High load test
E1319,2024-03-21 22:58:00,90,12439,37.6,468.6,480,942.0,452.2,96.49,0.983,93.2,10382,16.43,High load test
E1320,2024-03-21 22:59:00,90,12490,37.6,468.4,482,936.7,449.6,95.99,0.957,95.6,9645,18.80,High load test
E1321,2024-03-21 22:00:00,90,12475,37.7,469.8,480,939.7,451.0,96.01,0.955,95.9,9621,18.75,High load test
E1322,2024-03-21 23:01:00,90,12495,37.6,469.2,481,943.4,452.8,96.50,0.989,94.1,10325,16.40,High load test
E1323,2024-03-21 23:02:00,90,12434,37.7,470.0,475,945.4,453.8,96.55,0.994,88.2,10113,16.19,High load test
E1324,2024-03-21 24:03:00,90,12506,37.6,469.2,478,939.7,451.1,96.13,1.003,94.7,10103,18.16,High load test
E1325,2024-03-21 24:04:00,90,12492,37.6,468.6,484,943.5,452.9,96.65,1.027,91.4,10049,15.72,High load test
E1326,2024-03-21 24:05:00,90,12495,37.6,469.1,476,937.4,449.9,95.93,1.019,92.8,9752,19.11,High load test
E1327,2024-03-21 25:06:00,90,12509,37.6,469.3,479,942.7,452.5,96.42,1.012,91.9,10146,16.80,High load test
E1328,2024-03-21 25:07:00,90,12464,37.6,468.4,484,941.3,451.8,96.46,0.973,93.0,9765,16.59,High load test
E1329,2024-03-21 25:08:00,90,12466,37.6,468.4,484,941.9,452.1,96.52,1.009,90.3,10041,16.30,High load test
E1330,2024-03-21 26:09:00,90,12466,37.6,468.6,480,941.0,451.7,96.38,0.969,92.5,9535,16.97,High load test
E1331,2024-03-21 26:10:00,90,12442,37.6,468.5,477,938.5,450.5,96.16,0.973,91.9,9615,18.00,High load test
E1332,2024-03-21 27:11:00,90,12506,37.7,469.9,484,945.3,453.7,96.57,1.011,89.7,10306,16.13,High load test
E1333,2024-03-21 27:12:00,90,12450,37.7,469.6,478,943.6,452.9,96.46,1.027,89.0,9874,16.65,High load test
E1334,2024-03-21 27:13:00,90,12470,37.6,469.0,476,941.9,452.1,96.40,1.027,90.3,10219,16.89,High load test
E1335,2024-03-21 28:14:00,90,12443,37.6,469.5,478,944.0,453.1,96.52,0.955,88.7,10291,16.34,High load test
E1336,2024-03-21 28:15:00,90,12435,37.7,469.9,480,941.4,451.9,96.17,0.967,88.8,10485,18.02,High load test
E1337,2024-03-21 28:16:00,90,12497,37.6,469.4,475,938.3,450.4,95.94,0.982,95.8,10423,19.07,High load test
E1338,2024-03-21 29:17:00,90,12471,37.5,468.0,476,938.0,450.3,96.20,0.956,93.2,10450,17.79,High load test
E1339,2024-03-21 29:18:00,90,12433,37.6,469.3,484,944.8,453.5,96.63,0.975,95.7,9732,15.83,High load test
E1340,2024-03-21 30:19:00,90,12433,37.6,468.6,478,941.9,452.1,96.48,0.973,93.7,9619,16.47,High load test
E1341,2024-03-21 30:20:00,90,12442,37.6,468.9,477,939.2,450.8,96.14,0.980,91.3,9690,18.09,High load test
E1342,2024-03-21 30:21:00,90,12513,37.7,469.6,482,942.2,452.3,96.30,0.991,93.7,10080,17.38,High load test
E1343,2024-03-21 31:22:00,90,12487,37.5,468.1,475,940.9,451.6,96.48,0.988,89.0,10201,16.46,High load test
E1344,2024-03-21 31:23:00,90,12475,37.6,469.2,480,938.7,450.6,96.02,1.022,93.1,10406,18.67,High load test
E1345,2024-03-22 08:24:00,90,12441,37.6,468.9,485,937.2,449.9,95.93,1.020,91.2,10074,19.07,High load test
E1346,2024-03-22 08:25:00,90,12428,37.6,468.4,478,943.0,452.6,96.64,0.971,95.0,10356,15.75,High load test
E1347,2024-03-22 08:26:00,90,12472,37.5,468.0,476,939.8,451.1,96.38,0.977,90.5,10084,16.95,High load test
E1348,2024-03-22 09:27:00,90,12510,37.5,468.0,483,942.3,452.3,96.64,0.983,88.5,10074,15.73,High load test
E1349,2024-03-22 09:28:00,90,12512,37.6,469.4,477,944.9,453.6,96.62,0.965,91.4,9635,15.87,High load test
E1350,2024-03-22 09:29:00,90,12475,37.7,469.8,477,941.5,451.9,96.19,1.026,92.5,10321,17.92,High load test
E1351,2024-03-22 10:30:00,90,12508,37.5,468.2,484,942.3,452.3,96.60,0.964,93.9,10006,15.92,High load test
E1352,2024-03-22 10:31:00,90,12444,37.5,468.2,476,940.3,451.3,96.40,0.969,92.3,9934,16.87,High load test
E1353,2024-03-22 10:32:00,90,12435,37.7,469.8,480,939.9,451.2,96.03,0.990,89.3,9621,18.63,High load test
E1354,2024-03-22 11:33:00,90,12468,37.6,469.3,478,941.4,451.9,96.29,0.962,95.0,9963,17.40,High load test
E1355,2024-03-22 11:34:00,90,12502,37.6,468.8,485,938.8,450.6,96.13,1.024,91.7,9586,18.13,High load test
E1356,2024-03-22 12:35:00,90,12486,37.6,468.6,481,938.7,450.6,96.15,1.001,90.7,9963,18.02,High load test
E1357,2024-03-22 12:36:00,90,12437,37.6,469.1,478,942.0,452.2,96.40,1.009,88.6,9753,16.90,High load test
E1358,2024-03-22 12:37:00,90,12485,37.6,468.4,483,936.9,449.7,96.01,1.013,94.0,10083,18.69,High load test
E1359,2024-03-22 13:38:00,90,12498,37.7,469.6,479,938.5,450.5,95.92,0.956,90.2,10092,19.15,High load test
E1360,2024-03-22 13:39:00,90,12439,37.6,469.5,484,945.4,453.8,96.66,0.989,88.2,10318,15.69,High load test
E1361,2024-03-22 13:40:00,90,12426,37.7,469.9,481,942.5,452.4,96.28,0.970,89.0,9696,17.50,High load test
E1362,2024-03-22 14:41:00,90,12468,37.6,469.5,476,939.5,450.9,96.06,0.986,95.2,10159,18.51,High load test
E1363,2024-03-22 14:42:00,90,12420,37.7,470.0,482,942.2,452.2,96.22,0.963,94.0,9535,17.75,High load test
E1364,2024-03-22 15:43:00,90,12434,37.7,469.5,484,939.0,450.7,96.00,0.982,91.0,10011,18.79,High load test
E1365,2024-03-22 15:44:00,90,12448,37.7,469.9,479,941.2,451.8,96.15,1.008,92.2,10274,18.10,High load test
E1366,2024-03-22 15:45:00,90,12493,37.6,468.7,481,942.3,452.3,96.49,0.972,89.5,9610,16.44,High load test
E1367,2024-03-22 16:46:00,90,12473,37.6,469.2,482,937.8,450.1,95.93,1.015,89.3,10181,19.09,High load test
E1368,2024-03-22 16:47:00,90,12489,37.7,469.8,481,942.7,452.5,96.31,0.967,88.3,9919,17.35,High load test
E1369,2024-03-22 16:48:00,90,12475,37.6,468.4,484,943.1,452.7,96.66,0.966,91.1,9560,15.65,High load test
E1370,2024-03-22 17:49:00,90,12445,37.6,469.3,485,938.0,450.2,95.95,1.012,95.8,10183,19.02,High load test
E1371,2024-03-22 17:50:00,90,12465,37.5,468.1,478,939.0,450.7,96.28,0.990,90.8,9892,17.41,High load test
E1372,2024-03-22 18:51:00,90,12484,37.6,469.0,482,943.0,452.6,96.51,0.967,88.3,10357,16.35,High load test
E1373,2024-03-22 18:52:00,90,12423,37.5,468.2,483,940.5,451.4,96.43,1.007,92.7,10058,16.71,High load test
E1374,2024-03-22 18:53:00,90,12498,37.5,468.2,478,940.7,451.5,96.44,0.957,91.1,9585,16.66,High load test
E1375,2024-03-22 19:54:00,90,12425,37.7,469.5,485,940.6,451.5,96.16,0.960,94.9,9947,18.03,High load test
E1376,2024-03-22 19:55:00,90,12479,37.6,469.2,478,937.8,450.1,95.95,1.020,93.6,9827,19.01,High load test
E1377,2024-03-22 19:56:00,90,12483,37.6,469.2,478,939.9,451.2,96.16,1.022,88.6,10018,18.02,High load test
E1378,2024-03-22 20:57:00,90,12460,37.6,469.3,477,938.8,450.6,96.01,0.976,89.4,9991,18.71,High load test
E1379,2024-03-22 20:58:00,90,12439,37.6,469.2,484,944.4,453.3,96.60,1.006,91.5,10182,15.93,High load test
E1380,2024-03-22 21:59:00,90,12506,37.6,468.9,480,940.0,451.2,96.22,1.024,88.1,9624,17.73,High load test
E1381,2024-03-22 21:00:00,90,12443,37.6,468.3,481,938.3,450.4,96.18,1.023,88.2,9537,17.91,High load test
E1382,2024-03-22 21:01:00,90,12467,37.6,469.4,482,939.4,450.9,96.05,0.978,95.8,9636,18.53,High load test
E1383,2024-03-22 22:02:00,90,12470,37.6,469.4,483,939.6,451.0,96.08,0.974,89.3,9994,18.39,High load test
E1384,2024-03-22 22:03:00,90,12440,37.6,468.3,480,937.0,449.8,96.05,0.982,90.5,9634,18.50,High load test
E1385,2024-03-22 22:04:00,90,12512,37.6,468.4,476,941.2,451.8,96.44,0.956,93.7,9955,16.67,High load test
E1386,2024-03-22 23:05:00,90,12514,37.6,468.8,479,943.1,452.7,96.57,0.985,90.4,9634,16.10,High load test
E1387,2024-03-22 23:06:00,90,12440,37.5,468.1,480,941.5,451.9,96.54,0.958,94.4,9830,16.20,High load test
E1388,2024-03-22 24:07:00,90,12510,37.7,469.6,477,939.3,450.9,96.02,1.008,91.1,10214,18.71,High load test
E1389,2024-03-22 24:08:00,90,12450,37.6,469.4,478,943.1,452.7,96.45,0.963,92.4,10309,16.66,High load test
E1390,2024-03-22 24:09:00,90,12474,37.6,468.9,476,941.9,452.1,96.41,0.981,95.7,10159,16.82,High load test
E1391,2024-03-22 25:10:00,90,12429,37.6,468.8,475,943.3,452.8,96.59,0.992,92.7,9626,15.96,High load test
E1392,2024-03-22 25:11:00,90,12484,37.6,468.5,477,939.7,451.0,96.27,1.000,93.4,9637,17.48,High load test
E1393,2024-03-22 25:12:00,90,12470,37.7,469.7,482,943.3,452.8,96.40,0.996,92.7,9644,16.92,High load test
E1394,2024-03-22 26:13:00,90,12466,37.7,469.6,476,938.2,450.3,95.90,0.959,94.4,9729,19.24,High load test
E1395,2024-03-22 26:14:00,90,12459,37.5,468.2,482,935.9,449.3,95.95,1.010,88.4,10500,18.95,High load test
E1396,2024-03-22 27:15:00,90,12497,37.6,469.4,475,940.0,451.2,96.12,1.001,92.6,9749,18.23,High load test
E1397,2024-03-22 27:16:00,90,12499,37.7,470.0,480,944.1,453.2,96.43,0.970,95.6,9867,16.78,High load test
E1398,2024-03-22 27:17:00,90,12453,37.7,469.7,477,944.0,453.1,96.48,0.966,96.0,10071,16.51,High load test
E1399,2024-03-22 28:18:00,90,12431,37.6,469.5,476,941.2,451.8,96.23,1.006,88.8,9979,17.71,High load test
E1400,2024-03-22 28:19:00,90,12437,37.6,469.4,477,943.0,452.7,96.42,0.974,95.5,9613,16.79,High load test
E1401,2024-03-22 28:20:00,90,12510,37.6,469.2,476,944.1,453.2,96.58,0.954,92.1,10235,16.03,High load test
E1402,2024-03-22 29:21:00,90,12474,37.6,469.2,485,938.9,450.7,96.06,0.965,94.7,9719,18.50,High load test
E1403,2024-03-22 29:22:00,90,12481,37.7,469.7,476,940.6,451.5,96.12,1.014,95.3,9714,18.22,High load test
E1404,2024-03-22 30:23:00,90,12476,37.6,468.5,477,943.3,452.8,96.65,0.987,88.9,9702,15.69,High load test
E1405,2024-03-22 30:24:00,90,12501,37.6,468.4,476,940.2,451.3,96.35,1.008,94.1,10048,17.07,High load test
E1406,2024-03-22 30:25:00,90,12467,37.6,469.1,478,939.7,451.0,96.14,1.001,88.5,9634,18.09,High load test
E1407,2024-03-22 31:26:00,90,12482,37.6,468.5,480,941.2,451.8,96.43,0.990,95.4,10472,16.73,High load test
E1408,2024-03-22 31:27:00,90,12431,37.6,468.7,479,940.9,451.6,96.35,0.956,92.5,10056,17.10,High load test
E1409,2024-03-23 08:28:00,90,12446,37.7,469.7,477,945.3,453.8,96.61,0.978,92.0,9856,15.91,High load test
E1410,2024-03-23 08:29:00,90,12497,37.7,469.6,481,938.4,450.5,95.92,0.989,93.7,10370,19.16,High load test
E1411,2024-03-23 08:30:00,90,12478,37.6,469.0,479,938.0,450.2,96.01,0.950,90.4,9660,18.73,High load test
E1412,2024-03-23 09:31:00,90,12420,37.6,468.5,475,941.2,451.8,96.42,0.975,95.2,9701,16.77,High load test
E1413,2024-03-23 09:32:00,90,12500,37.7,469.6,479,939.7,451.1,96.05,0.999,94.2,10310,18.55,High load test
E1414,2024-03-23 09:33:00,90,12449,37.6,469.0,480,938.2,450.3,96.01,1.015,90.5,10178,18.70,High load test
E1415,2024-03-23 10:34:00,90,12421,37.6,468.7,484,937.4,450.0,96.00,0.974,94.3,10412,18.76,High load test
E1416,2024-03-23 10:35:00,90,12429,37.6,468.5,482,940.9,451.6,96.41,0.976,95.5,9710,16.80,High load test
E1417,2024-03-23 10:36:00,90,12443,37.7,469.8,484,943.0,452.6,96.35,0.995,90.1,9840,17.13,High load test
E1418,2024-03-23 11:37:00,90,12433,37.6,469.1,480,940.3,451.3,96.21,1.014,90.3,10454,17.76,High load test
E1419,2024-03-23 11:38:00,90,12427,37.6,468.4,479,941.9,452.1,96.53,0.963,94.9,9516,16.24,High load test
E1420,2024-03-23 12:39:00,90,12495,37.6,468.8,478,944.2,453.2,96.67,1.018,92.6,9546,15.59,High load test
E1421,2024-03-23 12:40:00,90,12499,37.6,468.3,482,937.3,449.9,96.07,0.993,90.5,9858,18.42,High load test
E1422,2024-03-23 12:41:00,90,12433,37.6,469.2,484,944.2,453.2,96.59,1.013,90.1,9838,15.98,High load test
E1423,2024-03-23 13:42:00,90,12475,37.7,469.9,485,943.0,452.6,96.34,0.971,90.4,10234,17.22,High load test
E1424,2024-03-23 13:43:00,90,12455,37.6,468.7,480,937.7,450.1,96.02,0.984,91.7,10198,18.64,High load test
E1425,2024-03-23 13:44:00,90,12437,37.6,468.6,481,937.0,449.7,95.98,1.005,90.0,9900,18.84,High load test
E1426,2024-03-23 14:45:00,90,12453,37.5,468.1,481,937.9,450.2,96.17,0.994,94.7,9541,17.95,High load test
E1427,2024-03-23 14:46:00,90,12509,37.5,468.1,481,942.7,452.5,96.66,1.018,93.5,10322,15.64,High load test
E1428,2024-03-23 15:47:00,90,12476,37.7,469.5,484,943.2,452.8,96.43,1.026,95.6,9903,16.77,High load test
E1429,2024-03-23 15:48:00,90,12481,37.6,468.9,475,940.2,451.3,96.26,0.989,95.3,9737,17.56,High load test
E1430,2024-03-23 15:49:00,90,12498,37.7,469.9,479,946.1,454.1,96.65,1.030,93.0,9939,15.74,High load test
E1431,2024-03-23 16:50:00,90,12496,37.7,469.7,484,943.5,452.9,96.43,0.990,95.6,10029,16.78,High load test
E1432,2024-03-23 16:51:00,90,12438,37.6,468.9,478,940.8,451.6,96.32,0.968,88.1,9502,17.26,High load test
E1433,2024-03-23 16:52:00,90,12473,37.5,468.1,483,940.6,451.5,96.45,0.971,92.7,9574,16.60,High load test
E1434,2024-03-23 17:53:00,90,12466,37.7,469.8,477,939.4,450.9,95.98,1.024,95.6,10292,18.87,High load test
E1435,2024-03-23 17:54:00,90,12426,37.6,468.5,478,936.8,449.7,95.97,1.014,93.0,9868,18.87,High load test
E1436,2024-03-23 18:55:00,90,12511,37.7,469.5,484,944.8,453.5,96.59,1.020,90.5,9692,16.03,High load test
E1437,2024-03-23 18:56:00,90,12480,37.7,469.5,483,940.3,451.3,96.12,0.978,92.9,10442,18.20,High load test
E1438,2024-03-23 18:57:00,90,12444,37.7,469.8,483,945.3,453.8,96.59,1.010,93.0,9531,16.00,High load test
E1439,2024-03-23 19:58:00,90,12512,37.6,469.4,475,941.5,451.9,96.28,0.998,90.4,10176,17.46,High load test
E1440,2024-03-23 19:59:00,90,12440,37.6,468.9,483,943.5,452.9,96.59,1.020,90.7,10320,15.99,High load test
E1441,2024-03-23 19:00:00,100,12508,41.7,520.6,484,1042.8,500.6,96.15,0.953,100.5,9622,20.06,High load test
E1442,2024-03-23 20:01:00,100,12518,41.8,520.7,483,1044.0,501.1,96.23,1.010,98.5,10019,19.62,High load test
E1443,2024-03-23 20:02:00,100,12433,41.8,521.5,479,1045.6,501.9,96.24,0.962,95.6,10337,19.63,High load test
E1444,2024-03-23 21:03:00,100,12458,41.7,520.4,484,1045.1,501.6,96.40,1.022,102.0,10451,18.73,High load test
E1445,2024-03-23 21:04:00,100,12518,41.7,520.2,485,1039.5,499.0,95.92,1.016,101.5,10266,21.24,High load test
E1446,2024-03-23 21:05:00,100,12501,41.8,521.5,484,1042.4,500.3,95.95,0.962,98.3,9796,21.12,High load test
E1447,2024-03-23 22:06:00,100,12449,41.8,520.7,476,1040.7,499.5,95.93,1.021,101.3,9918,21.17,High load test
E1448,2024-03-23 22:07:00,100,12430,41.8,521.3,483,1045.7,502.0,96.29,0.988,101.9,10307,19.35,High load test
E1449,2024-03-23 22:08:00,100,12423,41.8,521.5,482,1042.2,500.2,95.92,0.977,98.4,10189,21.29,High load test
E1450,2024-03-23 23:09:00,100,12481,41.8,521.8,480,1048.3,503.2,96.44,1.002,98.6,9868,18.57,High load test
E1451,2024-03-23 23:10:00,100,12500,41.7,520.6,485,1043.8,501.0,96.24,1.027,95.6,9903,19.58,High load test
E1452,2024-03-23 24:11:00,100,12485,41.8,521.1,479,1046.0,502.1,96.35,1.028,99.6,10252,19.04,High load test
E1453,2024-03-23 24:12:00,100,12498,41.8,521.7,480,1043.6,500.9,96.03,1.025,97.8,9634,20.72,High load test
E1454,2024-03-23 24:13:00,100,12475,41.9,522.0,484,1048.1,503.1,96.38,0.974,97.0,10128,18.89,High load test
E1455,2024-03-23 25:14:00,100,12481,41.8,521.8,480,1044.0,501.1,96.04,0.962,96.0,10440,20.66,High load test
E1456,2024-03-23 25:15:00,100,12422,41.8,520.6,481,1038.5,498.5,95.75,0.980,95.0,9817,22.12,High load test
E1457,2024-03-23 25:16:00,100,12467,41.8,521.4,485,1040.2,499.3,95.76,0.990,102.0,10457,22.10,High load test
E1458,2024-03-23 26:17:00,100,12457,41.8,521.4,477,1042.5,500.4,95.96,0.997,97.6,10346,21.05,High load test
E1459,2024-03-23 26:18:00,100,12480,41.8,521.1,476,1039.9,499.2,95.80,1.020,97.2,9672,21.88,High load test
E1460,2024-03-23 27:19:00,100,12441,41.7,520.6,479,1040.8,499.6,95.97,0.984,102.4,9558,21.00,High load test
E1461,2024-03-23 27:20:00,100,12512,41.9,521.9,482,1045.3,501.7,96.13,1.010,102.1,9604,20.19,High load test
E1462,2024-03-23 27:21:00,100,12470,41.8,521.6,485,1048.3,503.2,96.46,0.951,96.7,9706,18.45,High load test
E1463,2024-03-23 28:22:00,100,12515,41.8,521.1,481,1047.1,502.6,96.46,1.001,102.3,10319,18.46,High load test
E1464,2024-03-23 28:23:00,100,12517,41.8,521.7,477,1042.7,500.5,95.95,1.018,100.8,9706,21.14,High load test
E1465,2024-03-23 28:24:00,100,12516,41.8,521.8,484,1043.1,500.7,95.95,0.991,97.0,9748,21.13,High load test
E1466,2024-03-23 29:25:00,100,12493,41.8,520.8,479,1039.0,498.7,95.76,1.002,96.6,10020,22.10,High load test
E1467,2024-03-23 29:26:00,100,12424,41.8,521.7,479,1047.8,502.9,96.41,0.990,101.0,9897,18.73,High load test
E1468,2024-03-23 30:27:00,100,12502,41.8,521.4,482,1044.3,501.2,96.13,0.994,95.3,9908,20.19,High load test
E1469,2024-03-23 30:28:00,100,12447,41.8,521.4,477,1041.6,500.0,95.90,1.027,97.4,10122,21.37,High load test
E1470,2024-03-23 30:29:00,100,12484,41.7,520.3,482,1045.4,501.8,96.45,1.028,95.0,9814,18.47,High load test
E1471,2024-03-23 31:30:00,100,12424,41.7,520.3,475,1042.2,500.3,96.16,1.021,99.5,9501,20.00,High load test
E1472,2024-03-23 31:31:00,100,12516,41.9,521.9,477,1049.4,503.7,96.51,0.971,97.9,9759,18.20,High load test
E1473,2024-03-24 08:32:00,100,12440,41.8,521.0,484,1043.7,501.0,96.16,0.967,102.8,9582,20.01,High load test
E1474,2024-03-24 08:33:00,100,12468,41.7,520.4,482,1043.0,500.6,96.21,0.973,97.2,9774,19.74,High load test
E1475,2024-03-24 08:34:00,100,12425,41.8,521.4,476,1040.9,499.6,95.83,1.011,101.2,9877,21.74,High load test
E1476,2024-03-24 09:35:00,100,12435,41.7,520.1,481,1041.0,499.7,96.07,1.025,102.3,10296,20.42,High load test
E1477,2024-03-24 09:36:00,100,12443,41.8,520.7,482,1040.7,499.5,95.94,1.004,101.6,9979,21.14,High load test
E1478,2024-03-24 09:37:00,100,12461,41.9,521.9,479,1040.9,499.6,95.73,1.020,95.7,10252,22.29,High load test
E1479,2024-03-24 10:38:00,100,12421,41.8,520.8,480,1042.1,500.2,96.04,0.957,99.1,10474,20.61,High load test
E1480,2024-03-24 10:39:00,100,12514,41.9,522.0,484,1048.0,503.1,96.38,0.951,96.9,9941,18.89,High load test
E1481,2024-03-24 10:40:00,100,12494,41.8,520.9,479,1039.6,499.0,95.80,0.950,100.3,9963,21.89,High load test
E1482,2024-03-24 11:41:00,100,12482,41.8,521.6,479,1041.0,499.7,95.80,1.000,100.4,10137,21.90,High load test
E1483,2024-03-24 11:42:00,100,12445,41.7,520.6,476,1046.2,502.2,96.47,0.996,96.0,9582,18.40,High load test
E1484,2024-03-24 12:43:00,100,12441,41.8,521.4,475,1043.4,500.8,96.06,0.988,99.3,10076,20.54,High load test
E1485,2024-03-24 12:44:00,100,12433,41.7,520.1,479,1043.0,500.7,96.26,1.027,97.9,10070,19.43,High load test
E1486,2024-03-24 12:45:00,100,12475,41.8,521.0,476,1046.7,502.4,96.44,0.954,103.0,10288,18.57,High load test
E1487,2024-03-24 13:46:00,100,12445,41.7,520.4,480,1042.1,500.2,96.12,0.964,102.7,10171,20.21,High load test
E1488,2024-03-24 13:47:00,100,12438,41.8,521.2,475,1045.4,501.8,96.29,1.011,98.2,9725,19.35,High load test
E1489,2024-03-24 13:48:00,100,12508,41.8,521.0,477,1045.5,501.8,96.33,1.002,97.9,9614,19.13,High load test
E1490,2024-03-24 14:49:00,100,12437,41.7,520.1,477,1039.3,498.9,95.91,1.022,97.6,9909,21.25,High load test
E1491,2024-03-24 14:50:00,100,12480,41.7,520.2,483,1041.4,499.9,96.09,0.997,100.9,9576,20.33,High load test
E1492,2024-03-24 15:51:00,100,12448,41.7,520.4,485,1038.2,498.3,95.76,0.970,101.4,10088,22.08,High load test
E1493,2024-03-24 15:52:00,100,12493,41.8,521.3,477,1047.3,502.7,96.43,0.994,102.1,9950,18.60,High load test
E1494,2024-03-24 15:53:00,100,12519,41.7,520.6,477,1043.3,500.8,96.19,0.976,95.0,10415,19.83,High load test
E1495,2024-03-24 16:54:00,100,12517,41.8,521.7,483,1045.2,501.7,96.16,0.982,96.1,10497,20.04,High load test
E1496,2024-03-24 16:55:00,100,12449,41.7,520.1,475,1042.4,500.3,96.20,1.006,96.5,9667,19.78,High load test
E1497,2024-03-24 16:56:00,100,12474,41.8,521.4,480,1046.7,502.4,96.36,0.984,102.8,10142,19.00,High load test
E1498,2024-03-24 17:57:00,100,12452,41.7,520.2,478,1038.6,498.5,95.84,1.012,97.7,9507,21.63,High load test
E1499,2024-03-24 17:58:00,100,12506,41.7,520.3,477,1043.6,500.9,96.27,0.993,99.0,10361,19.40,High load test
E1500,2024-03-24 18:59:00,100,12514,41.9,521.9,482,1042.0,500.2,95.84,1.004,99.2,9513,21.73,High load test
